Data Till,Scheme,Component,TrainingType,TCState,TCDistrict,Enrolled,Trained,Assessed,Certified,Reported Placed
21-04-2022,PMKVY 3.0,CSSM,RPL,Meghalaya,West Jaintia Hills,125,125,0,0,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Meghalaya,West Khasi Hills,130,130,94,94,0
21-04-2022,PMKVY 3.0,CSSM,SP,Meghalaya,North Garo Hills,40,40,36,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Meghalaya,West Garo Hills,313,293,186,0,0
21-04-2022,PMKVY 3.0,CSSM,STT,Meghalaya,East Garo Hills,60,60,29,28,0
21-04-2022,PMKVY 3.0,CSCM,STT,Meghalaya,East Jaintia Hills,120,30,0,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Meghalaya,East Khasi Hills,646,119,69,66,0
21-04-2022,PMKVY 3.0,CSSM,STT,Meghalaya,East Khasi Hills,60,60,52,30,0
21-04-2022,PMKVY 3.0,CSSM,STT,Meghalaya,North Garo Hills,60,60,49,48,0
21-04-2022,PMKVY 3.0,CSCM,STT,Meghalaya,Ri Bhoi,210,150,119,112,0
21-04-2022,PMKVY 3.0,CSSM,STT,Meghalaya,Ri Bhoi,82,82,28,26,0
21-04-2022,PMKVY 3.0,CSCM,STT,Meghalaya,South Garo Hills,440,0,0,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Meghalaya,South West Garo Hills,15,0,0,0,0
21-04-2022,PMKVY 3.0,CSSM,STT,Meghalaya,South West Khasi Hills,30,30,13,12,0
21-04-2022,PMKVY 3.0,CSCM,STT,Meghalaya,West Garo Hills,209,90,0,0,0
21-04-2022,PMKVY 3.0,CSSM,STT,Meghalaya,West Garo Hills,110,107,76,71,0
21-04-2022,PMKVY 3.0,CSSM,STT,Meghalaya,West Jaintia Hills,30,30,8,6,0
21-04-2022,PMKVY 3.0,CSCM,STT,Meghalaya,West Jaintia Hills,93,73,67,57,0
21-04-2022,PMKVY 3.0,CSCM,STT,Meghalaya,West Khasi Hills,169,150,30,22,0
21-04-2022,PMKVY 3.0,CSSM,STT,Meghalaya,West Khasi Hills,60,60,60,60,24
21-04-2022,PMKVY 2.0,CSCM,RPL,Mizoram,Aizawl,1531,1531,1317,1278,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Mizoram,Kolasib,699,699,693,664,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Mizoram,Lunglei,900,900,893,881,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Mizoram,Mamit,300,300,292,291,0
21-04-2022,PMKVY 2.0,CSCM,SP,Mizoram,Aizawl,90,90,56,51,0
21-04-2022,PMKVY 2.0,CSCM,SP,Mizoram,Champhai,355,353,349,318,238
21-04-2022,PMKVY 2.0,CSCM,SP,Mizoram,Mamit,739,739,694,617,180
21-04-2022,PMKVY 2.0,CSCM,STT,Mizoram,Aizawl,1136,894,759,693,408
21-04-2022,PMKVY 2.0,CSSM,STT,Mizoram,Aizawl,9723,9702,8329,7492,4966
21-04-2022,PMKVY 2.0,CSSM,STT,Mizoram,Champhai,418,418,365,338,91
21-04-2022,PMKVY 2.0,CSCM,STT,Mizoram,Champhai,2304,1767,1589,1406,657
21-04-2022,PMKVY 2.0,CSCM,STT,Mizoram,Kolasib,1080,1080,1006,920,501
21-04-2022,PMKVY 2.0,CSSM,STT,Mizoram,Kolasib,120,120,118,112,92
21-04-2022,PMKVY 2.0,CSCM,STT,Mizoram,Lawngtlai,1594,1325,1142,856,237
21-04-2022,PMKVY 2.0,CSSM,STT,Mizoram,Lawngtlai,320,320,311,289,276
21-04-2022,PMKVY 2.0,CSCM,STT,Mizoram,Lunglei,713,664,656,573,0
21-04-2022,PMKVY 2.0,CSSM,STT,Mizoram,Lunglei,634,634,520,464,361
21-04-2022,PMKVY 2.0,CSCM,STT,Mizoram,Mamit,2100,1906,1751,1638,530
21-04-2022,PMKVY 2.0,CSSM,STT,Mizoram,Mamit,312,312,289,261,227
21-04-2022,PMKVY 2.0,CSCM,STT,Mizoram,Saiha,240,240,239,208,0
21-04-2022,PMKVY 2.0,CSSM,STT,Mizoram,Saiha,551,551,456,434,391
21-04-2022,PMKVY 2.0,CSSM,STT,Mizoram,Serchhip,418,418,387,362,136
21-04-2022,PMKVY 2.0,CSCM,STT,Mizoram,Serchhip,480,479,478,448,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Mizoram,Aizawl,1288,1288,432,391,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Mizoram,Aizawl,256,256,220,140,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Mizoram,Kolasib,107,107,0,0,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Mizoram,Kolasib,256,256,247,212,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Mizoram,Mamit,120,120,90,84,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Mizoram,Saiha,120,120,60,60,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Mizoram,Serchhip,124,124,89,59,0
21-04-2022,PMKVY 3.0,CSCM,SP,Mizoram,Aizawl,1121,961,360,17,0
21-04-2022,PMKVY 3.0,CSCM,SP,Mizoram,Champhai,649,629,122,17,0
21-04-2022,PMKVY 3.0,CSCM,SP,Mizoram,Kolasib,55,15,0,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Mizoram,Lunglei,60,40,38,0,0
21-04-2022,PMKVY 3.0,CSSM,STT,Mizoram,Aizawl,257,257,151,137,26
21-04-2022,PMKVY 3.0,CSCM,STT,Mizoram,Aizawl,962,200,95,68,54
21-04-2022,PMKVY 3.0,CSCM,STT,Mizoram,Champhai,412,132,122,118,0
21-04-2022,PMKVY 3.0,CSCM,STT,Mizoram,Kolasib,297,147,93,56,0
21-04-2022,PMKVY 3.0,CSSM,STT,Mizoram,Kolasib,20,20,20,20,17
21-04-2022,PMKVY 3.0,CSSM,STT,Mizoram,Lawngtlai,20,20,0,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Mizoram,Lunglei,15,0,0,0,0
21-04-2022,PMKVY 3.0,CSSM,STT,Mizoram,Lunglei,30,30,23,8,8
21-04-2022,PMKVY 3.0,CSSM,STT,Mizoram,Mamit,30,30,30,30,30
21-04-2022,PMKVY 3.0,CSCM,STT,Mizoram,Saiha,105,0,0,0,0
21-04-2022,PMKVY 3.0,CSSM,STT,Mizoram,Saiha,60,60,60,56,47
21-04-2022,PMKVY 2.0,CSCM,RPL,Nagaland,Dimapur,11303,10946,10036,9930,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Nagaland,Kohima,1822,1822,1207,1163,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Nagaland,Zunheboto,198,198,141,141,0
21-04-2022,PMKVY 2.0,CSSM,SP,Nagaland,Dimapur,682,682,466,400,0
21-04-2022,PMKVY 2.0,CSCM,SP,Nagaland,Dimapur,133,91,65,15,0
21-04-2022,PMKVY 2.0,CSCM,SP,Nagaland,Kiphire,839,839,612,547,0
21-04-2022,PMKVY 2.0,CSCM,SP,Nagaland,Kohima,78,78,67,65,2
21-04-2022,PMKVY 2.0,CSSM,SP,Nagaland,Kohima,240,240,240,231,0
21-04-2022,PMKVY 2.0,CSCM,SP,Nagaland,Mokokchung,23,23,12,9,0
21-04-2022,PMKVY 2.0,CSSM,SP,Nagaland,Mokokchung,240,240,215,160,0
21-04-2022,PMKVY 2.0,CSSM,SP,Nagaland,Mon,600,600,480,453,0
21-04-2022,PMKVY 2.0,CSCM,SP,Nagaland,Mon,43,19,19,19,0
21-04-2022,PMKVY 2.0,CSSM,SP,Nagaland,Peren,240,240,237,226,0
21-04-2022,PMKVY 2.0,CSSM,SP,Nagaland,Tuensang,180,180,151,150,0
21-04-2022,PMKVY 2.0,CSCM,STT,Nagaland,Dimapur,4226,4192,3540,3200,1566
21-04-2022,PMKVY 2.0,CSSM,STT,Nagaland,Dimapur,8722,8701,8003,7158,3052
21-04-2022,PMKVY 2.0,CSCM,STT,Nagaland,Kohima,224,224,187,132,0
21-04-2022,PMKVY 2.0,CSSM,STT,Nagaland,Kohima,699,699,485,380,226
21-04-2022,PMKVY 2.0,CSCM,STT,Nagaland,Mokokchung,694,692,537,435,193
21-04-2022,PMKVY 2.0,CSSM,STT,Nagaland,Mokokchung,1017,982,966,922,0
21-04-2022,PMKVY 2.0,CSCM,STT,Nagaland,Peren,960,894,760,658,44
21-04-2022,PMKVY 2.0,CSSM,STT,Nagaland,Phek,900,900,606,482,295
21-04-2022,PMKVY 2.0,CSCM,STT,Nagaland,Phek,90,90,74,71,0
21-04-2022,PMKVY 2.0,CSSM,STT,Nagaland,Tuensang,60,60,59,58,0
21-04-2022,PMKVY 2.0,CSSM,STT,Nagaland,Wokha,520,520,514,476,234
21-04-2022,PMKVY 2.0,CSCM,STT,Nagaland,Wokha,863,828,713,614,71
21-04-2022,PMKVY 3.0,CSCM,RPL,Nagaland,Dimapur,3888,3888,2507,770,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Nagaland,Kohima,1,1,0,0,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Nagaland,Mokokchung,50,50,17,15,0
21-04-2022,PMKVY 3.0,CSCM,SP,Nagaland,Mon,234,234,179,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Nagaland,Tuensang,120,120,116,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Nagaland,Dimapur,954,139,111,109,62
21-04-2022,PMKVY 3.0,CSSM,STT,Nagaland,Dimapur,210,210,158,151,21
21-04-2022,PMKVY 3.0,CSCM,STT,Nagaland,Kohima,27,0,0,0,0
21-04-2022,PMKVY 3.0,CSSM,STT,Nagaland,Kohima,30,30,15,13,0
21-04-2022,PMKVY 3.0,CSCM,STT,Nagaland,Longleng,38,0,0,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Nagaland,Mokokchung,423,138,59,55,0
21-04-2022,PMKVY 3.0,CSCM,STT,Nagaland,Peren,144,0,0,0,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Odisha,Anugul,13156,12388,11401,10424,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Odisha,Balangir,4431,3876,3360,3032,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Odisha,Baleshwar,15247,14893,13573,12633,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Odisha,Bargarh,14771,14528,13586,12288,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Odisha,Bhadrak,5546,5439,3961,3648,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Odisha,Boudh,342,342,277,233,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Odisha,Cuttack,48381,47673,40895,38788,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Odisha,Deogarh,5212,5212,4596,4556,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Odisha,Dhenkanal,14498,14050,13169,12580,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Odisha,Gajapati,12153,11756,10032,8739,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Odisha,Ganjam,11799,11413,9961,9130,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Odisha,Jagatsinghapur,13479,13299,10310,9672,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Odisha,Jajapur,16381,16101,11805,10607,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Odisha,Jharsuguda,3073,2976,2568,2428,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Odisha,Kalahandi,11131,10800,9427,8563,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Odisha,Kandhamal,4018,3906,3283,2637,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Odisha,Kendrapara,8806,8510,7004,6165,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Odisha,Kendujhar,6117,6086,4330,4027,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Odisha,Khordha,45933,44812,39944,38639,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Odisha,Koraput,4716,4716,3700,3338,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Odisha,Malkangiri,381,381,106,101,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Odisha,Mayurbhanj,10178,9770,8710,7804,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Odisha,Nabarangpur,4428,4220,3392,2875,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Odisha,Nayagarh,11143,10977,8871,8476,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Odisha,Nuapada,1619,1569,1419,1289,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Odisha,Puri,29409,29010,26704,24582,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Odisha,Rayagada,5960,5630,4327,3841,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Odisha,Sambalpur,3979,3848,3146,3043,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Odisha,Sonepur,2433,2383,2167,1923,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Odisha,Sundargarh,6458,6428,5313,4978,0
21-04-2022,PMKVY 2.0,CSCM,SP,Odisha,Balangir,150,139,106,83,0
21-04-2022,PMKVY 2.0,CSCM,SP,Odisha,Baleshwar,347,336,304,261,0
21-04-2022,PMKVY 2.0,CSCM,SP,Odisha,Cuttack,2038,1785,1447,1212,593
21-04-2022,PMKVY 2.0,CSCM,SP,Odisha,Ganjam,43,43,42,35,31
21-04-2022,PMKVY 2.0,CSCM,SP,Odisha,Jajapur,334,299,298,257,22
21-04-2022,PMKVY 2.0,CSCM,SP,Odisha,Kandhamal,75,75,8,7,0
21-04-2022,PMKVY 2.0,CSCM,SP,Odisha,Khordha,2012,1777,1627,1420,84
21-04-2022,PMKVY 2.0,CSCM,SP,Odisha,Koraput,29,29,29,29,0
21-04-2022,PMKVY 2.0,CSCM,SP,Odisha,Malkangiri,42,30,30,27,0
21-04-2022,PMKVY 2.0,CSCM,SP,Odisha,Nayagarh,75,75,56,40,0
21-04-2022,PMKVY 2.0,CSCM,SP,Odisha,Rayagada,70,60,60,54,0
21-04-2022,PMKVY 2.0,CSSM,STT,Odisha,Anugul,179,179,163,161,0
21-04-2022,PMKVY 2.0,CSCM,STT,Odisha,Anugul,2121,1947,1867,1684,774
21-04-2022,PMKVY 2.0,CSSM,STT,Odisha,Balangir,180,147,84,55,0
21-04-2022,PMKVY 2.0,CSCM,STT,Odisha,Balangir,6894,6533,6453,6112,3385
21-04-2022,PMKVY 2.0,CSSM,STT,Odisha,Baleshwar,870,870,739,623,51
21-04-2022,PMKVY 2.0,CSCM,STT,Odisha,Baleshwar,7229,6347,5931,5125,1963
21-04-2022,PMKVY 2.0,CSCM,STT,Odisha,Bargarh,2080,1532,1521,1293,797
21-04-2022,PMKVY 2.0,CSCM,STT,Odisha,Bhadrak,2720,2585,2448,2239,1589
21-04-2022,PMKVY 2.0,CSSM,STT,Odisha,Bhadrak,449,444,362,327,0
21-04-2022,PMKVY 2.0,CSCM,STT,Odisha,Boudh,3341,3217,3215,3132,2312
21-04-2022,PMKVY 2.0,CSCM,STT,Odisha,Cuttack,14448,14027,13648,12682,8414
21-04-2022,PMKVY 2.0,CSSM,STT,Odisha,Cuttack,1824,1617,1336,1132,148
21-04-2022,PMKVY 2.0,CSCM,STT,Odisha,Deogarh,525,429,328,290,124
21-04-2022,PMKVY 2.0,CSSM,STT,Odisha,Deogarh,177,150,115,104,38
21-04-2022,PMKVY 2.0,CSCM,STT,Odisha,Dhenkanal,4946,4683,4212,3676,1759
21-04-2022,PMKVY 2.0,CSCM,STT,Odisha,Gajapati,3199,2677,2389,2044,1101
21-04-2022,PMKVY 2.0,CSCM,STT,Odisha,Ganjam,17782,15591,15031,13272,7489
21-04-2022,PMKVY 2.0,CSSM,STT,Odisha,Ganjam,390,381,315,275,14
21-04-2022,PMKVY 2.0,CSCM,STT,Odisha,Jagatsinghapur,4174,3688,3425,3090,1643
21-04-2022,PMKVY 2.0,CSSM,STT,Odisha,Jagatsinghapur,533,526,495,439,9
21-04-2022,PMKVY 2.0,CSCM,STT,Odisha,Jajapur,4353,4083,3370,2828,1102
21-04-2022,PMKVY 2.0,CSSM,STT,Odisha,Jajapur,772,772,641,587,85
21-04-2022,PMKVY 2.0,CSCM,STT,Odisha,Jharsuguda,1550,1298,1015,793,430
21-04-2022,PMKVY 2.0,CSSM,STT,Odisha,Kalahandi,90,90,47,43,0
21-04-2022,PMKVY 2.0,CSCM,STT,Odisha,Kalahandi,2298,1672,1660,1527,984
21-04-2022,PMKVY 2.0,CSCM,STT,Odisha,Kandhamal,2599,2071,1999,1806,908
21-04-2022,PMKVY 2.0,CSCM,STT,Odisha,Kendrapara,4387,3225,2660,2220,961
21-04-2022,PMKVY 2.0,CSSM,STT,Odisha,Kendrapara,200,200,193,186,11
21-04-2022,PMKVY 2.0,CSCM,STT,Odisha,Kendujhar,3508,3253,2909,2508,1170
21-04-2022,PMKVY 2.0,CSSM,STT,Odisha,Kendujhar,24,23,23,23,0
21-04-2022,PMKVY 2.0,CSSM,STT,Odisha,Khordha,1386,1267,1032,915,45
21-04-2022,PMKVY 2.0,CSCM,STT,Odisha,Khordha,13795,13718,12825,11210,7038
21-04-2022,PMKVY 2.0,CSCM,STT,Odisha,Koraput,4729,3775,3417,3052,1493
21-04-2022,PMKVY 2.0,CSCM,STT,Odisha,Malkangiri,2822,2153,1916,1705,979
21-04-2022,PMKVY 2.0,CSSM,STT,Odisha,Mayurbhanj,667,648,544,509,0
21-04-2022,PMKVY 2.0,CSCM,STT,Odisha,Mayurbhanj,3878,3671,3433,2885,885
21-04-2022,PMKVY 2.0,CSCM,STT,Odisha,Nabarangpur,1990,1301,1294,1206,682
21-04-2022,PMKVY 2.0,CSSM,STT,Odisha,Nabarangpur,180,180,180,172,17
21-04-2022,PMKVY 2.0,CSCM,STT,Odisha,Nayagarh,4596,4573,4421,3893,2707
21-04-2022,PMKVY 2.0,CSCM,STT,Odisha,Nuapada,1851,1080,1079,1042,807
21-04-2022,PMKVY 2.0,CSCM,STT,Odisha,Puri,5292,4363,4064,3392,1441
21-04-2022,PMKVY 2.0,CSSM,STT,Odisha,Puri,240,240,183,168,50
21-04-2022,PMKVY 2.0,CSCM,STT,Odisha,Rayagada,3891,3435,3117,2694,1549
21-04-2022,PMKVY 2.0,CSSM,STT,Odisha,Rayagada,210,210,193,182,0
21-04-2022,PMKVY 2.0,CSCM,STT,Odisha,Sambalpur,1801,1720,1613,1439,470
21-04-2022,PMKVY 2.0,CSSM,STT,Odisha,Sambalpur,150,30,0,0,0
21-04-2022,PMKVY 2.0,CSCM,STT,Odisha,Sonepur,3232,2805,2739,2468,1425
21-04-2022,PMKVY 2.0,CSCM,STT,Odisha,Sundargarh,6005,4672,4074,3611,1964
21-04-2022,PMKVY 2.0,CSSM,STT,Odisha,Sundargarh,270,228,196,174,39
21-04-2022,PMKVY 3.0,CSCM,RPL,Odisha,Anugul,4,4,0,0,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Odisha,Anugul,100,100,99,90,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Odisha,Balangir,200,200,200,193,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Odisha,Baleshwar,287,286,225,206,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Odisha,Bargarh,100,100,87,85,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Odisha,Bargarh,201,201,163,67,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Odisha,Bhadrak,234,234,189,189,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Odisha,Boudh,95,95,76,74,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Odisha,Boudh,200,200,171,164,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Odisha,Cuttack,100,100,65,65,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Odisha,Cuttack,546,546,401,359,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Odisha,Deogarh,176,156,85,73,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Odisha,Dhenkanal,90,90,23,22,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Odisha,Dhenkanal,60,60,9,8,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Odisha,Gajapati,200,200,183,101,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Odisha,Gajapati,60,60,26,24,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Odisha,Ganjam,180,180,89,84,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Odisha,Ganjam,433,433,360,321,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Odisha,Jagatsinghapur,38,38,34,34,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Odisha,Jagatsinghapur,198,198,197,191,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Odisha,Jajapur,200,200,68,61,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Odisha,Jajapur,27,27,26,26,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Odisha,Jharsuguda,1,1,0,0,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Odisha,Kalahandi,274,274,223,191,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Odisha,Kalahandi,174,174,152,128,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Odisha,Kandhamal,150,150,115,92,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Odisha,Kandhamal,200,200,200,197,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Odisha,Kendrapara,93,93,87,87,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Odisha,Kendujhar,20,20,20,20,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Odisha,Khordha,60,60,53,50,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Odisha,Khordha,198,198,68,68,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Odisha,Koraput,250,250,112,87,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Odisha,Koraput,130,130,100,0,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Odisha,Malkangiri,97,97,92,85,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Odisha,Mayurbhanj,1,1,0,0,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Odisha,Mayurbhanj,150,150,104,104,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Odisha,Nabarangpur,201,201,163,118,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Odisha,Nabarangpur,200,200,194,174,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Odisha,Nayagarh,202,202,200,181,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Odisha,Nayagarh,200,200,170,157,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Odisha,Nuapada,199,199,109,3,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Odisha,Nuapada,200,200,113,6,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Odisha,Puri,252,252,234,227,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Odisha,Puri,30,30,30,26,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Odisha,Rayagada,200,200,121,90,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Odisha,Rayagada,198,198,190,175,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Odisha,Sambalpur,13,13,9,9,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Odisha,Sambalpur,86,86,0,0,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Odisha,Sonepur,1,1,0,0,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Odisha,Sonepur,102,102,91,62,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Odisha,Sundargarh,140,140,120,115,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Odisha,Sundargarh,180,180,105,100,0
21-04-2022,PMKVY 3.0,CSCM,SP,Odisha,Anugul,20,20,18,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Odisha,Baleshwar,554,254,222,47,0
21-04-2022,PMKVY 3.0,CSCM,SP,Odisha,Cuttack,160,160,114,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Odisha,Dhenkanal,120,96,30,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Odisha,Gajapati,109,109,89,16,0
21-04-2022,PMKVY 3.0,CSCM,SP,Odisha,Jajapur,35,35,35,0,0
21-04-2022,PMKVY 3.0,CSSM,SP,Odisha,Khordha,38,38,25,1,0
21-04-2022,PMKVY 3.0,CSCM,SP,Odisha,Khordha,19,17,16,1,0
21-04-2022,PMKVY 3.0,CSCM,SP,Odisha,Koraput,115,115,112,0,0
21-04-2022,PMKVY 3.0,CSSM,SP,Odisha,Nabarangpur,40,40,0,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Odisha,Sambalpur,20,20,20,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Odisha,Anugul,162,0,0,0,0
21-04-2022,PMKVY 3.0,CSSM,STT,Odisha,Balangir,90,90,30,29,0
21-04-2022,PMKVY 3.0,CSCM,STT,Odisha,Balangir,594,120,120,118,92
21-04-2022,PMKVY 3.0,CSSM,STT,Odisha,Baleshwar,170,120,112,88,0
21-04-2022,PMKVY 3.0,CSCM,STT,Odisha,Baleshwar,956,170,69,61,0
21-04-2022,PMKVY 3.0,CSCM,STT,Odisha,Bargarh,603,120,120,64,43
21-04-2022,PMKVY 3.0,CSSM,STT,Odisha,Bargarh,60,58,49,42,0
21-04-2022,PMKVY 3.0,CSCM,STT,Odisha,Bhadrak,30,0,0,0,0
21-04-2022,PMKVY 3.0,CSSM,STT,Odisha,Bhadrak,120,120,105,79,0
21-04-2022,PMKVY 3.0,CSSM,STT,Odisha,Boudh,120,120,110,102,0
21-04-2022,PMKVY 3.0,CSCM,STT,Odisha,Boudh,419,156,155,134,86
21-04-2022,PMKVY 3.0,CSCM,STT,Odisha,Cuttack,1567,295,236,225,145
21-04-2022,PMKVY 3.0,CSSM,STT,Odisha,Cuttack,150,149,68,57,0
21-04-2022,PMKVY 3.0,CSCM,STT,Odisha,Deogarh,41,0,0,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Odisha,Dhenkanal,823,0,0,0,0
21-04-2022,PMKVY 3.0,CSSM,STT,Odisha,Dhenkanal,60,60,0,0,0
21-04-2022,PMKVY 3.0,CSSM,STT,Odisha,Gajapati,60,60,48,48,0
21-04-2022,PMKVY 3.0,CSCM,STT,Odisha,Gajapati,836,350,173,158,0
21-04-2022,PMKVY 3.0,CSCM,STT,Odisha,Ganjam,1146,300,226,206,65
21-04-2022,PMKVY 3.0,CSSM,STT,Odisha,Ganjam,120,120,120,111,88
21-04-2022,PMKVY 3.0,CSCM,STT,Odisha,Jagatsinghapur,100,0,0,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Odisha,Jajapur,322,90,30,0,0
21-04-2022,PMKVY 3.0,CSSM,STT,Odisha,Jajapur,102,102,35,29,0
21-04-2022,PMKVY 3.0,CSCM,STT,Odisha,Jharsuguda,45,0,0,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Odisha,Kalahandi,396,58,53,49,3
21-04-2022,PMKVY 3.0,CSCM,STT,Odisha,Kandhamal,1156,284,164,104,76
21-04-2022,PMKVY 3.0,CSSM,STT,Odisha,Kandhamal,60,60,37,33,0
21-04-2022,PMKVY 3.0,CSCM,STT,Odisha,Kendrapara,587,115,69,46,0
21-04-2022,PMKVY 3.0,CSSM,STT,Odisha,Kendrapara,90,80,78,74,0
21-04-2022,PMKVY 3.0,CSCM,STT,Odisha,Kendujhar,55,0,0,0,0
21-04-2022,PMKVY 3.0,CSSM,STT,Odisha,Kendujhar,90,84,84,42,0
21-04-2022,PMKVY 3.0,CSCM,STT,Odisha,Khordha,596,40,0,0,0
21-04-2022,PMKVY 3.0,CSSM,STT,Odisha,Khordha,150,150,114,111,0
